coin,date,sc,state_final,armed_t,failed_t,hit_t
XRP,2023-08-30,1,failed,1.6934031e+18,1.6934049e+18,
XRP,2023-08-30,2,failed,1.6934013e+18,1.6934031e+18,
XRP,2023-08-31,1,hit,1.6934913e+18,,1.6934931e+18
XRP,2023-08-31,2,pending,,,
XRP,2023-09-01,1,hit,1.6935804e+18,,1.6935876e+18
XRP,2023-09-01,2,pending,,,
XRP,2023-09-04,1,armed,1.6938477e+18,,
XRP,2023-09-04,2,failed,1.6938405e+18,1.6938432e+18,
XRP,2023-09-05,1,pending,,,
XRP,2023-09-05,2,failed,1.6939224e+18,1.6939269e+18,
XRP,2023-09-06,1,pending,,,
XRP,2023-09-07,1,armed,1.6941033e+18,,
XRP,2023-09-07,2,pending,,,
XRP,2023-09-08,1,armed,1.6941798e+18,,
XRP,2023-09-08,2,pending,,,
XRP,2023-09-11,1,armed,1.6944381e+18,,
XRP,2023-09-12,1,pending,,,
XRP,2023-09-12,2,armed,1.6945272e+18,,
XRP,2023-09-13,1,pending,,,
XRP,2023-09-13,2,hit,1.6946109e+18,,1.6946118e+18
XRP,2023-09-14,1,pending,,,
XRP,2023-09-14,2,armed,1.6947018e+18,,
XRP,2023-09-15,1,failed,1.69479e+18,1.6947918e+18,
XRP,2023-09-15,2,armed,1.6947972e+18,,
XRP,2023-09-18,1,failed,1.6950447e+18,1.69506e+18,
XRP,2023-09-18,2,armed,1.69506e+18,,
XRP,2023-09-19,1,pending,,,
XRP,2023-09-19,2,armed,1.6951374e+18,,
XRP,2023-09-20,1,armed,1.6952256e+18,,
XRP,2023-09-20,2,failed,1.6952157e+18,1.6952247e+18,
XRP,2023-09-21,1,armed,1.6953165e+18,,
XRP,2023-09-21,2,pending,,,
XRP,2023-09-22,1,hit,1.6953885e+18,,1.6954056e+18
XRP,2023-09-22,2,pending,,,
XRP,2023-09-25,1,pending,,,
XRP,2023-09-25,2,hit,1.6956558e+18,,1.6956585e+18
XRP,2023-09-26,1,pending,,,
XRP,2023-09-26,2,pending,,,
XRP,2023-09-27,1,pending,,,
XRP,2023-09-27,2,armed,1.6958259e+18,,
XRP,2023-09-28,1,pending,,,
XRP,2023-09-28,2,hit,1.6959123e+18,,1.6959186e+18
XRP,2023-09-29,1,pending,,,
XRP,2023-09-29,2,hit,1.6959933e+18,,1.6959942e+18
XRP,2023-10-02,1,failed,1.6962624e+18,1.6962687e+18,
XRP,2023-10-02,2,failed,1.6962552e+18,1.6962561e+18,
XRP,2023-10-03,1,pending,,,
XRP,2023-10-03,2,failed,1.6963407e+18,1.6963479e+18,
XRP,2023-10-04,1,pending,,,
XRP,2023-10-04,2,failed,1.6964352e+18,1.6964388e+18,
XRP,2023-10-05,1,hit,1.6965207e+18,,1.6965216e+18
XRP,2023-10-06,1,armed,1.6966062e+18,,
XRP,2023-10-06,2,failed,1.6965981e+18,1.6966053e+18,
XRP,2023-10-09,1,failed,1.6968573e+18,1.6968681e+18,
XRP,2023-10-10,1,failed,1.6969455e+18,1.6969482e+18,
XRP,2023-10-10,2,pending,,,
XRP,2023-10-11,1,failed,1.6970436e+18,1.6970445e+18,
XRP,2023-10-11,2,pending,,,
XRP,2023-10-12,1,hit,1.6971165e+18,,1.6971183e+18
XRP,2023-10-13,1,hit,1.6972029e+18,,1.6972047e+18
XRP,2023-10-13,2,pending,,,
XRP,2023-10-16,1,failed,1.697463e+18,1.6974657e+18,
XRP,2023-10-16,2,pending,,,
XRP,2023-10-17,1,armed,1.6975512e+18,,
XRP,2023-10-17,2,pending,,,
XRP,2023-10-18,1,armed,1.6976511e+18,,
XRP,2023-10-18,2,armed,1.6976349e+18,,
XRP,2023-10-19,1,hit,1.6977276e+18,,1.697733e+18
XRP,2023-10-19,2,pending,,,
XRP,2023-10-20,1,hit,1.6978158e+18,,1.6978167e+18
XRP,2023-10-23,1,failed,1.698075e+18,1.6980768e+18,
XRP,2023-10-23,2,failed,1.6980678e+18,1.698075e+18,
XRP,2023-10-24,1,failed,1.6981623e+18,1.6981632e+18,
XRP,2023-10-24,2,hit,1.6981533e+18,,1.6981542e+18
XRP,2023-10-25,1,pending,,,
XRP,2023-10-25,2,failed,1.6982505e+18,1.6982514e+18,
XRP,2023-10-26,1,failed,1.6983261e+18,1.698327e+18,
XRP,2023-10-26,2,hit,1.6983288e+18,,1.6983315e+18
XRP,2023-10-27,1,hit,1.6984125e+18,,1.6984224e+18
XRP,2023-10-27,2,hit,1.6984269e+18,,1.6984287e+18
XRP,2023-10-30,1,pending,,,
XRP,2023-10-30,2,hit,1.6986735e+18,,1.6986744e+18
XRP,2023-10-31,1,failed,1.6987599e+18,1.6987743e+18,
XRP,2023-11-01,1,hit,1.6988499e+18,,1.6988508e+18
XRP,2023-11-01,2,pending,,,
XRP,2023-11-02,1,hit,1.6989309e+18,,1.6989372e+18
XRP,2023-11-02,2,pending,,,
XRP,2023-11-03,1,pending,,,
XRP,2023-11-03,2,hit,1.6990173e+18,,1.69902e+18
XRP,2023-11-06,1,armed,1.6992873e+18,,
XRP,2023-11-06,2,failed,1.6992801e+18,1.6992873e+18,
XRP,2023-11-07,1,pending,,,
XRP,2023-11-08,1,hit,1.6994529e+18,,1.6994547e+18
XRP,2023-11-08,2,pending,,,
XRP,2023-11-09,1,hit,1.6995465e+18,,1.6995474e+18
XRP,2023-11-09,2,hit,1.6995393e+18,,1.6995411e+18
XRP,2023-11-10,1,failed,1.6996338e+18,1.6996365e+18,
XRP,2023-11-10,2,failed,1.6996257e+18,1.6996329e+18,
XRP,2023-11-13,1,failed,1.6998867e+18,1.699893e+18,
XRP,2023-11-13,2,pending,,,
XRP,2023-11-14,1,hit,1.6999848e+18,,1.6999857e+18
XRP,2023-11-15,1,pending,,,
XRP,2023-11-15,2,armed,1.7000748e+18,,
XRP,2023-11-16,1,hit,1.7001441e+18,,1.7001504e+18
XRP,2023-11-16,2,pending,,,
XRP,2023-11-17,1,hit,1.7002305e+18,,1.7002323e+18
XRP,2023-11-17,2,pending,,,
XRP,2023-11-20,1,hit,1.7004897e+18,,1.7004996e+18
XRP,2023-11-20,2,pending,,,
XRP,2023-11-21,1,hit,1.7005761e+18,,1.700577e+18
XRP,2023-11-21,2,pending,,,
XRP,2023-11-22,1,hit,1.700676e+18,,1.7006769e+18
XRP,2023-11-23,1,pending,,,
XRP,2023-11-23,2,armed,1.7007561e+18,,
XRP,2023-11-24,1,failed,1.7008362e+18,1.7008389e+18,
XRP,2023-11-24,2,hit,1.7008389e+18,,1.7008398e+18
XRP,2023-11-27,1,pending,,,
XRP,2023-11-27,2,hit,1.7010954e+18,,1.7011008e+18
XRP,2023-11-28,1,hit,1.7011809e+18,,1.7011818e+18
XRP,2023-11-28,2,pending,,,
XRP,2023-11-29,1,hit,1.7012691e+18,,1.70127e+18
XRP,2023-11-29,2,pending,,,
XRP,2023-11-30,1,pending,,,
XRP,2023-11-30,2,armed,1.7013537e+18,,
XRP,2023-12-01,1,hit,1.7014482e+18,,1.7014491e+18
XRP,2023-12-01,2,failed,1.7014446e+18,1.7014473e+18,
XRP,2023-12-04,1,hit,1.7016993e+18,,1.7017002e+18
XRP,2023-12-05,1,failed,1.7017857e+18,1.7017902e+18,
XRP,2023-12-06,1,pending,,,
XRP,2023-12-06,2,pending,,,
XRP,2023-12-08,1,failed,1.7020449e+18,1.7020467e+18,
XRP,2023-12-08,2,hit,1.7020494e+18,,1.7020512e+18
XRP,2023-12-11,1,hit,1.702305e+18,,1.7023185e+18
XRP,2023-12-12,1,hit,1.7023932e+18,,1.7023941e+18
XRP,2023-12-12,2,pending,,,
XRP,2023-12-13,1,hit,1.7024769e+18,,1.7024805e+18
XRP,2023-12-14,1,hit,1.7025633e+18,,1.7025642e+18
XRP,2023-12-14,2,pending,,,
XRP,2023-12-15,1,pending,,,
XRP,2023-12-15,2,armed,1.7026497e+18,,
XRP,2023-12-18,1,pending,,,
XRP,2023-12-18,2,hit,1.7029089e+18,,1.7029098e+18
XRP,2023-12-19,1,hit,1.702998e+18,,1.7030088e+18
XRP,2023-12-19,2,pending,,,
XRP,2023-12-20,1,pending,,,
XRP,2023-12-20,2,hit,1.7030817e+18,,1.7030826e+18
XRP,2023-12-21,1,pending,,,
XRP,2023-12-21,2,armed,1.7031681e+18,,
XRP,2023-12-22,1,failed,1.7032554e+18,1.7032572e+18,
XRP,2023-12-22,2,failed,1.7032626e+18,1.7032635e+18,
XRP,2023-12-25,1,armed,1.7035137e+18,,
XRP,2023-12-25,2,pending,,,
XRP,2023-12-26,1,hit,1.7036001e+18,,1.7036064e+18
XRP,2023-12-27,1,pending,,,
XRP,2023-12-27,2,hit,1.7036865e+18,,1.7036919e+18
XRP,2023-12-28,1,hit,1.7037738e+18,,1.7037747e+18
XRP,2023-12-28,2,pending,,,
XRP,2023-12-29,1,failed,1.7038611e+18,1.7038638e+18,
XRP,2023-12-29,2,hit,1.7038647e+18,,1.7038656e+18
XRP,2024-01-01,1,hit,1.704123e+18,,1.7041239e+18
XRP,2024-01-01,2,pending,,,
XRP,2024-01-02,1,failed,1.7042049e+18,1.7042076e+18,
XRP,2024-01-02,2,hit,1.7042067e+18,,1.7042076e+18
XRP,2024-01-03,1,pending,,,
XRP,2024-01-04,1,hit,1.7043786e+18,,1.7043795e+18
XRP,2024-01-05,1,hit,1.7044641e+18,,1.704465e+18
XRP,2024-01-08,1,hit,1.7047368e+18,,1.7047386e+18
XRP,2024-01-09,1,pending,,,
XRP,2024-01-09,2,failed,1.7048097e+18,1.7048124e+18,
XRP,2024-01-10,1,pending,,,
XRP,2024-01-11,1,hit,1.7049834e+18,,1.7049879e+18
XRP,2024-01-11,2,pending,,,
XRP,2024-01-12,1,hit,1.7050743e+18,,1.7050788e+18
XRP,2024-01-12,2,failed,1.7050698e+18,1.7050707e+18,
XRP,2024-01-15,1,hit,1.705329e+18,,1.7053299e+18
XRP,2024-01-15,2,armed,1.7053434e+18,,
XRP,2024-01-16,1,hit,1.7054145e+18,,1.7054163e+18
XRP,2024-01-16,2,pending,,,
XRP,2024-01-17,1,pending,,,
XRP,2024-01-17,2,hit,1.7055009e+18,,1.705509e+18
XRP,2024-01-18,1,failed,1.7055873e+18,1.7055963e+18,
XRP,2024-01-18,2,hit,1.7055963e+18,,1.7055972e+18
XRP,2024-01-19,1,hit,1.7056737e+18,,1.7056764e+18
XRP,2024-01-19,2,pending,,,
XRP,2024-01-22,1,hit,1.7059338e+18,,1.7059374e+18
XRP,2024-01-23,1,failed,1.7060193e+18,1.706022e+18,
XRP,2024-01-23,2,failed,1.7060247e+18,1.7060265e+18,
XRP,2024-01-24,1,pending,,,
XRP,2024-01-24,2,pending,,,
XRP,2024-01-25,1,failed,1.7062029e+18,1.7062065e+18,
XRP,2024-01-25,2,hit,1.7062065e+18,,1.7062074e+18
XRP,2024-01-26,1,pending,,,
XRP,2024-01-26,2,hit,1.7062875e+18,,1.7062929e+18
XRP,2024-01-29,1,hit,1.7065467e+18,,1.7065494e+18
XRP,2024-01-29,2,failed,1.7065377e+18,1.706544e+18,
XRP,2024-01-30,1,armed,1.7066241e+18,,
XRP,2024-01-30,2,pending,,,
XRP,2024-01-31,1,failed,1.7067186e+18,1.7067213e+18,
XRP,2024-01-31,2,failed,1.7067105e+18,1.7067177e+18,
XRP,2024-02-01,1,hit,1.7068086e+18,,1.7068095e+18
XRP,2024-02-02,1,hit,1.7068833e+18,,1.7068842e+18
XRP,2024-02-02,2,pending,,,
XRP,2024-02-05,1,failed,1.7071488e+18,1.7071524e+18,
XRP,2024-02-05,2,failed,1.7071434e+18,1.707147e+18,
XRP,2024-02-06,1,armed,1.707246e+18,,
XRP,2024-02-06,2,pending,,,
XRP,2024-02-07,1,hit,1.7073252e+18,,1.707327e+18
XRP,2024-02-07,2,pending,,,
XRP,2024-02-08,1,pending,,,
XRP,2024-02-08,2,hit,1.7074017e+18,,1.7074026e+18
XRP,2024-02-09,1,pending,,,
XRP,2024-02-12,1,pending,,,
XRP,2024-02-12,2,hit,1.7077491e+18,,1.70775e+18
XRP,2024-02-13,1,pending,,,
XRP,2024-02-13,2,hit,1.7078337e+18,,1.7078364e+18
XRP,2024-02-14,1,hit,1.7079201e+18,,1.707921e+18
XRP,2024-02-14,2,pending,,,
XRP,2024-02-15,1,pending,,,
XRP,2024-02-15,2,pending,,,
XRP,2024-02-16,1,hit,1.7080929e+18,,1.7080956e+18
XRP,2024-02-16,2,pending,,,
XRP,2024-02-19,1,failed,1.7083611e+18,1.708362e+18,
XRP,2024-02-19,2,failed,1.7083548e+18,1.7083602e+18,
XRP,2024-02-20,1,pending,,,
XRP,2024-02-20,2,hit,1.7084403e+18,,1.708443e+18
XRP,2024-02-21,1,pending,,,
XRP,2024-02-21,2,failed,1.7085258e+18,1.7085294e+18,
XRP,2024-02-22,1,pending,,,
XRP,2024-02-22,2,pending,,,
XRP,2024-02-23,1,failed,1.7087049e+18,1.7087076e+18,
XRP,2024-02-23,2,failed,1.7087004e+18,1.7087022e+18,
XRP,2024-02-26,1,pending,,,
XRP,2024-02-27,1,hit,1.7090433e+18,,1.7090469e+18
XRP,2024-02-27,2,pending,,,
XRP,2024-02-28,1,hit,1.7091423e+18,,1.7091432e+18
XRP,2024-02-28,2,hit,1.7091297e+18,,1.7091378e+18
XRP,2024-02-29,1,hit,1.7092161e+18,,1.7092224e+18
XRP,2024-03-01,1,failed,1.709307e+18,1.7093133e+18,
XRP,2024-03-01,2,pending,,,
XRP,2024-03-04,1,hit,1.7095716e+18,,1.7095752e+18
XRP,2024-03-04,2,pending,,,
XRP,2024-03-05,1,pending,,,
XRP,2024-03-05,2,hit,1.7096481e+18,,1.709649e+18
XRP,2024-03-06,1,failed,1.7097363e+18,1.7097426e+18,
XRP,2024-03-07,1,pending,,,
XRP,2024-03-07,2,armed,1.7098218e+18,,
XRP,2024-03-08,1,hit,1.70991e+18,,1.7099127e+18
XRP,2024-03-08,2,pending,,,
XRP,2024-03-11,1,hit,1.7101719e+18,,1.7101728e+18
XRP,2024-03-11,2,failed,1.7101656e+18,1.7101701e+18,
XRP,2024-03-12,1,pending,,,
XRP,2024-03-12,2,hit,1.7102511e+18,,1.7102637e+18
XRP,2024-03-13,1,hit,1.7103366e+18,,1.7103375e+18
XRP,2024-03-13,2,pending,,,
XRP,2024-03-14,1,pending,,,
XRP,2024-03-14,2,failed,1.7104248e+18,1.7104284e+18,
XRP,2024-03-15,1,pending,,,
XRP,2024-03-15,2,failed,1.7105193e+18,1.7105202e+18,
XRP,2024-03-18,1,pending,,,
XRP,2024-03-18,2,hit,1.7107677e+18,,1.7107731e+18
XRP,2024-03-19,1,pending,,,
XRP,2024-03-19,2,armed,1.7108541e+18,,
XRP,2024-03-20,1,hit,1.7109522e+18,,1.7109531e+18
XRP,2024-03-20,2,pending,,,
XRP,2024-03-21,1,pending,,,
XRP,2024-03-21,2,hit,1.7110287e+18,,1.7110296e+18
XRP,2024-03-22,1,armed,1.7111133e+18,,
XRP,2024-03-22,2,pending,,,
XRP,2024-03-25,1,pending,,,
XRP,2024-03-25,2,hit,1.7113752e+18,,1.7113761e+18
XRP,2024-03-26,1,pending,,,
XRP,2024-03-26,2,hit,1.7114607e+18,,1.7114616e+18
XRP,2024-03-27,1,failed,1.7115453e+18,1.711548e+18,
XRP,2024-03-27,2,hit,1.711548e+18,,1.7115552e+18
XRP,2024-03-28,1,failed,1.7116317e+18,1.7116326e+18,
XRP,2024-03-28,2,hit,1.7116452e+18,,1.7116461e+18
XRP,2024-03-29,1,hit,1.7117217e+18,,1.7117226e+18
XRP,2024-03-29,2,pending,,,
XRP,2024-04-01,1,failed,1.7119773e+18,1.7119827e+18,
XRP,2024-04-01,2,failed,1.7119845e+18,1.7119908e+18,
XRP,2024-04-02,1,pending,,,
XRP,2024-04-02,2,failed,1.7120682e+18,1.7120736e+18,
XRP,2024-04-03,1,pending,,,
XRP,2024-04-03,2,hit,1.712151e+18,,1.7121519e+18
XRP,2024-04-04,1,pending,,,
XRP,2024-04-04,2,hit,1.7122365e+18,,1.7122374e+18
XRP,2024-04-05,1,pending,,,
XRP,2024-04-08,1,pending,,,
XRP,2024-04-08,2,hit,1.7125848e+18,,1.7125857e+18
XRP,2024-04-09,1,hit,1.7126685e+18,,1.7126694e+18
XRP,2024-04-09,2,hit,1.7126739e+18,,1.7126829e+18
XRP,2024-04-10,1,hit,1.7127549e+18,,1.7127558e+18
XRP,2024-04-10,2,armed,1.7127684e+18,,
XRP,2024-04-11,1,failed,1.7128413e+18,1.7128458e+18,
XRP,2024-04-11,2,failed,1.7128458e+18,1.7128557e+18,
XRP,2024-04-12,1,hit,1.7129277e+18,,1.7129286e+18
XRP,2024-04-12,2,pending,,,
XRP,2024-04-15,1,pending,,,
XRP,2024-04-15,2,hit,1.7131896e+18,,1.7131905e+18
XRP,2024-04-16,1,pending,,,
XRP,2024-04-16,2,failed,1.7132733e+18,1.7132868e+18,
XRP,2024-04-17,1,failed,1.7133642e+18,1.713375e+18,
XRP,2024-04-17,2,failed,1.7133606e+18,1.7133642e+18,
XRP,2024-04-18,1,hit,1.7134497e+18,,1.7134506e+18
XRP,2024-04-18,2,failed,1.7134461e+18,1.7134497e+18,
XRP,2024-04-19,1,failed,1.7135415e+18,1.7135442e+18,
XRP,2024-04-19,2,failed,1.7135325e+18,1.7135415e+18,
XRP,2024-04-22,1,hit,1.7138007e+18,,1.7138025e+18
XRP,2024-04-22,2,pending,,,
XRP,2024-04-23,1,pending,,,
XRP,2024-04-23,2,pending,,,
XRP,2024-04-24,1,hit,1.7139645e+18,,1.7139654e+18
XRP,2024-04-24,2,pending,,,
XRP,2024-04-25,1,failed,1.7140509e+18,1.7140536e+18,
XRP,2024-04-25,2,hit,1.7140545e+18,,1.7140554e+18
XRP,2024-04-26,1,failed,1.7141409e+18,1.7141427e+18,
XRP,2024-04-26,2,failed,1.7141373e+18,1.71414e+18,
XRP,2024-04-29,1,pending,,,
XRP,2024-04-29,2,hit,1.714401e+18,,1.7144019e+18
XRP,2024-04-30,1,failed,1.7144856e+18,1.7144883e+18,
XRP,2024-04-30,2,failed,1.7144892e+18,1.714491e+18,
XRP,2024-05-01,1,hit,1.7145801e+18,,1.7145846e+18
XRP,2024-05-01,2,pending,,,
XRP,2024-05-03,1,pending,,,
XRP,2024-05-03,2,hit,1.7147421e+18,,1.714743e+18
XRP,2024-05-06,1,failed,1.7150013e+18,1.7150112e+18,
XRP,2024-05-06,2,hit,1.7150112e+18,,1.7150121e+18
XRP,2024-05-07,1,pending,,,
XRP,2024-05-07,2,armed,1.715094e+18,,
XRP,2024-05-08,1,hit,1.7151741e+18,,1.715175e+18
XRP,2024-05-08,2,pending,,,
XRP,2024-05-09,1,hit,1.7152686e+18,,1.7152713e+18
XRP,2024-05-09,2,pending,,,
XRP,2024-05-10,1,hit,1.7153478e+18,,1.7153514e+18
XRP,2024-05-10,2,pending,,,
XRP,2024-05-13,1,pending,,,
XRP,2024-05-13,2,hit,1.715616e+18,,1.7156178e+18
XRP,2024-05-14,1,failed,1.7156925e+18,1.7157015e+18,
XRP,2024-05-14,2,pending,,,
XRP,2024-05-15,1,pending,,,
XRP,2024-05-15,2,hit,1.7157789e+18,,1.7157807e+18
XRP,2024-05-16,1,failed,1.7158653e+18,1.7158734e+18,
XRP,2024-05-16,2,hit,1.715877e+18,,1.7158779e+18
XRP,2024-05-17,1,hit,1.715958e+18,,1.7159589e+18
XRP,2024-05-17,2,pending,,,
XRP,2024-05-20,1,hit,1.7162235e+18,,1.7162271e+18
XRP,2024-05-20,2,pending,,,
XRP,2024-05-21,1,pending,,,
XRP,2024-05-21,2,failed,1.7162991e+18,1.7163e+18,
XRP,2024-05-22,1,hit,1.7163837e+18,,1.7163846e+18
XRP,2024-05-22,2,pending,,,
XRP,2024-05-23,1,failed,1.7164719e+18,1.7164728e+18,
XRP,2024-05-23,2,failed,1.7164701e+18,1.7164719e+18,
XRP,2024-05-24,1,hit,1.7165565e+18,,1.7165574e+18
XRP,2024-05-27,1,pending,,,
XRP,2024-05-27,2,hit,1.7168157e+18,,1.7168166e+18
XRP,2024-05-28,1,armed,1.7169048e+18,,
XRP,2024-05-28,2,pending,,,
XRP,2024-05-29,1,armed,1.716993e+18,,
XRP,2024-05-29,2,failed,1.7169885e+18,1.7169984e+18,
XRP,2024-05-30,1,armed,1.7170848e+18,,
XRP,2024-05-31,1,pending,,,
XRP,2024-05-31,2,failed,1.717164e+18,1.7171676e+18,
XRP,2024-06-03,1,hit,1.7174205e+18,,1.7174214e+18
XRP,2024-06-03,2,pending,,,
XRP,2024-06-04,1,pending,,,
XRP,2024-06-04,2,hit,1.7175069e+18,,1.7175087e+18
XRP,2024-06-05,1,pending,,,
XRP,2024-06-05,2,pending,,,
XRP,2024-06-06,1,armed,1.7176923e+18,,
XRP,2024-06-06,2,failed,1.7176842e+18,1.7176923e+18,
XRP,2024-06-07,1,pending,,,
XRP,2024-06-07,2,hit,1.7177796e+18,,1.7177805e+18
XRP,2024-06-10,1,hit,1.7180298e+18,,1.7180307e+18
XRP,2024-06-10,2,pending,,,
XRP,2024-06-11,1,hit,1.7181207e+18,,1.7181216e+18
XRP,2024-06-12,1,pending,,,
XRP,2024-06-12,2,hit,1.7181981e+18,,1.718199e+18
XRP,2024-06-13,1,armed,1.7182935e+18,,
XRP,2024-06-13,2,pending,,,
XRP,2024-06-14,1,hit,1.7183781e+18,,1.7183799e+18
XRP,2024-06-14,2,failed,1.7183718e+18,1.7183754e+18,
XRP,2024-06-14,3,hit,1.7183718e+18,,1.7183781e+18
XRP,2024-06-17,1,hit,1.7186301e+18,,1.718631e+18
XRP,2024-06-18,1,pending,,,
XRP,2024-06-19,1,failed,1.7188074e+18,1.7188146e+18,
XRP,2024-06-19,2,pending,,,
XRP,2024-06-20,1,hit,1.7188893e+18,,1.7188902e+18
XRP,2024-06-20,2,pending,,,
XRP,2024-06-21,1,pending,,,
XRP,2024-06-21,2,hit,1.7189757e+18,,1.7189766e+18
XRP,2024-06-24,1,hit,1.7192367e+18,,1.7192376e+18
XRP,2024-06-24,2,armed,1.7192448e+18,,
XRP,2024-06-25,1,failed,1.7193258e+18,1.7193285e+18,
XRP,2024-06-25,2,pending,,,
XRP,2024-06-26,1,hit,1.7194131e+18,,1.7194149e+18
XRP,2024-06-26,2,pending,,,
XRP,2024-06-26,3,pending,,,
XRP,2024-06-27,1,pending,,,
XRP,2024-06-27,2,armed,1.7194941e+18,,
XRP,2024-06-28,1,hit,1.7195805e+18,,1.7195886e+18
XRP,2024-06-28,2,pending,,,
XRP,2024-07-01,1,failed,1.7198397e+18,1.7198541e+18,
XRP,2024-07-01,2,armed,1.7198541e+18,,
XRP,2024-07-02,1,armed,1.7199297e+18,,
XRP,2024-07-02,2,pending,,,
XRP,2024-07-03,1,hit,1.7200125e+18,,1.7200134e+18
XRP,2024-07-03,2,pending,,,
XRP,2024-07-04,1,hit,1.7200989e+18,,1.7200998e+18
XRP,2024-07-05,1,hit,1.7201871e+18,,1.720197e+18
XRP,2024-07-08,1,pending,,,
XRP,2024-07-09,1,failed,1.7205372e+18,1.7205435e+18,
XRP,2024-07-09,2,pending,,,
XRP,2024-07-10,1,hit,1.7206173e+18,,1.7206182e+18
XRP,2024-07-10,2,pending,,,
XRP,2024-07-11,1,hit,1.7207127e+18,,1.7207136e+18
XRP,2024-07-11,2,pending,,,
XRP,2024-07-12,1,pending,,,
XRP,2024-07-12,2,hit,1.7207901e+18,,1.7207955e+18
XRP,2024-07-16,1,pending,,,
XRP,2024-07-16,2,hit,1.7211375e+18,,1.7211393e+18
XRP,2024-07-17,1,armed,1.7212257e+18,,
XRP,2024-07-17,2,failed,1.7212221e+18,1.7212239e+18,
XRP,2024-07-18,1,pending,,,
XRP,2024-07-18,2,hit,1.7213085e+18,,1.7213184e+18
XRP,2024-07-19,1,hit,1.7213985e+18,,1.7214066e+18
XRP,2024-07-19,2,failed,1.7213958e+18,1.7213967e+18,
XRP,2024-07-22,1,failed,1.721655e+18,1.7216568e+18,
XRP,2024-07-22,2,hit,1.7216568e+18,,1.7216631e+18
XRP,2024-07-23,1,failed,1.7217432e+18,1.721745e+18,
XRP,2024-07-23,2,failed,1.7217459e+18,1.7217522e+18,
XRP,2024-07-24,1,failed,1.7218287e+18,1.721835e+18,
XRP,2024-07-24,2,pending,,,
XRP,2024-07-25,1,failed,1.7219196e+18,1.7219223e+18,
XRP,2024-07-25,2,failed,1.7219151e+18,1.7219187e+18,
XRP,2024-07-26,1,pending,,,
XRP,2024-07-26,2,hit,1.7219997e+18,,1.7220015e+18
XRP,2024-07-29,1,hit,1.7222652e+18,,1.722267e+18
XRP,2024-07-29,2,pending,,,
XRP,2024-07-30,1,armed,1.7223588e+18,,
XRP,2024-07-31,1,failed,1.7224317e+18,1.7224335e+18,
XRP,2024-07-31,2,armed,1.7224443e+18,,
XRP,2024-08-01,1,hit,1.722519e+18,,1.7225244e+18
XRP,2024-08-01,2,pending,,,
XRP,2024-08-02,1,hit,1.7226099e+18,,1.7226108e+18
XRP,2024-08-05,1,hit,1.7228637e+18,,1.7228646e+18
XRP,2024-08-06,1,failed,1.7229519e+18,1.7229537e+18,
XRP,2024-08-07,1,hit,1.7230392e+18,,1.723041e+18
XRP,2024-08-07,2,pending,,,
XRP,2024-08-08,1,armed,1.7231373e+18,,
XRP,2024-08-08,2,pending,,,
XRP,2024-08-09,1,hit,1.7232093e+18,,1.7232102e+18
XRP,2024-08-09,2,pending,,,
XRP,2024-08-12,1,pending,,,
XRP,2024-08-13,1,pending,,,
XRP,2024-08-13,2,hit,1.7235675e+18,,1.7235684e+18
XRP,2024-08-14,1,hit,1.7236431e+18,,1.723644e+18
XRP,2024-08-14,2,pending,,,
XRP,2024-08-15,1,armed,1.7237277e+18,,
XRP,2024-08-15,2,failed,1.7237286e+18,1.7237448e+18,
XRP,2024-08-16,1,failed,1.7238141e+18,1.7238312e+18,
XRP,2024-08-16,2,pending,,,
XRP,2024-08-19,1,failed,1.7240733e+18,1.7240877e+18,
XRP,2024-08-19,2,hit,1.7240886e+18,,1.7240895e+18
XRP,2024-08-20,1,hit,1.7241651e+18,,1.724166e+18
XRP,2024-08-20,2,pending,,,
XRP,2024-08-21,1,armed,1.7242614e+18,,
XRP,2024-08-21,2,hit,1.724247e+18,,1.7242479e+18
XRP,2024-08-22,1,hit,1.7243325e+18,,1.7243334e+18
XRP,2024-08-22,2,pending,,,
XRP,2024-08-23,1,hit,1.7244225e+18,,1.7244234e+18
XRP,2024-08-23,2,pending,,,
XRP,2024-08-26,1,hit,1.7246781e+18,,1.7246799e+18
XRP,2024-08-27,1,hit,1.7247645e+18,,1.7247726e+18
XRP,2024-08-27,2,pending,,,
XRP,2024-08-28,1,hit,1.7248509e+18,,1.7248536e+18
XRP,2024-08-28,2,pending,,,
XRP,2024-08-29,1,pending,,,
XRP,2024-08-29,2,pending,,,
XRP,2024-08-30,1,pending,,,
XRP,2024-08-30,2,hit,1.7250273e+18,,1.7250291e+18
XRP,2024-09-02,1,pending,,,
XRP,2024-09-02,2,hit,1.7252919e+18,,1.7253e+18
XRP,2024-09-03,1,hit,1.7253693e+18,,1.7253702e+18
XRP,2024-09-03,2,pending,,,
XRP,2024-09-04,1,hit,1.7254611e+18,,1.725462e+18
XRP,2024-09-04,2,failed,1.7254557e+18,1.7254584e+18,
XRP,2024-09-05,1,pending,,,
XRP,2024-09-05,2,hit,1.7255493e+18,,1.7255502e+18
XRP,2024-09-06,1,hit,1.7256321e+18,,1.7256357e+18
XRP,2024-09-06,2,hit,1.7256285e+18,,1.7256294e+18
XRP,2024-09-09,1,failed,1.7258895e+18,1.7258931e+18,
XRP,2024-09-09,2,hit,1.7258931e+18,,1.725894e+18
