coin,date,dtype,U,on_pos,don20
BTC,2022-10-13,normal,0.0269046470036491,0.27773393880741526,0.34148982891821195
BTC,2022-10-14,normal,0.0254722581660016,0.42062561094819256,0.5186564551422324
BTC,2022-10-17,normal,0.0250026320338667,0.7954105096061842,0.4695754923413565
BTC,2022-10-18,normal,0.0245736331551623,0.39546184399560635,0.5951247264770243
BTC,2022-10-19,normal,0.0244585008583722,0.26328774238227803,0.4977855579868703
BTC,2022-10-20,normal,0.0244312890596791,0.8719610562363757,0.4087396061269152
BTC,2022-10-21,normal,0.0244585008583722,0.19728596741432894,0.3728315098468264
BTC,2022-10-24,normal,0.0244312890596791,0.3893701761886567,0.6041137855579876
BTC,2022-10-25,normal,0.0228509005253388,0.46488222698074017,0.5028324362481258
BTC,2022-10-26,normal,0.0228509005253388,0.7812628560743018,0.8338789376158127
BTC,2022-10-27,normal,0.0241186425588462,0.3758703244086202,0.9122226148409894
BTC,2022-10-28,normal,0.0223873815283754,0.369322300827443,0.7438551236749119
BTC,2022-10-31,normal,0.0241186425588462,0.7244261864386593,0.8419620034542313
BTC,2022-11-01,normal,0.022575347272423,0.4545538489950462,0.7947288428324704
BTC,2022-11-02,normal,0.022575347272423,0.40891793884586364,0.7922694300518132
BTC,2022-11-03,normal,0.0218249001634449,0.2303996249853495,0.6167720739219713
BTC,2022-11-04,normal,0.0228509005253388,0.7556494510883899,0.6397618069815194
BTC,2022-11-07,normal,0.0228509005253388,0.3269094736115653,0.7968417148004877
BTC,2022-11-08,normal,0.0228509005253388,0.2845837909401371,0.6857541554060022
BTC,2022-11-09,normal,0.0321452514137886,0.2647825962337681,0.3199948073864922
BTC,2022-11-10,normal,0.041339176894444,0.7901150883023911,0.056818239671455016
BTC,2022-11-11,normal,0.0347871746740398,0.5285032439357018,0.34163746361993347
BTC,2022-11-14,normal,0.0358317088972515,0.9000249915207356,0.1258941223388459
BTC,2022-11-15,normal,0.0347871746740398,0.7368321917808242,0.17504178934774658
BTC,2022-11-16,normal,0.0337007435806267,0.22403085572334738,0.22274698140904337
BTC,2022-11-17,normal,0.032980304672956,0.4598040568511042,0.18238992643377736
BTC,2022-11-18,normal,0.032174370853954,0.35363790186124805,0.18744707389714324
BTC,2022-11-21,normal,0.0318444272962791,0.5070069952974775,0.11747346270353735
BTC,2022-11-22,normal,0.0332957347398662,0.6259220231822972,0.050842263912134894
BTC,2022-11-23,normal,0.0319736784196619,0.6857225156024966,0.1250597453640096
BTC,2022-11-24,normal,0.028121348567105,0.14216882548026394,0.18770619436603303
BTC,2022-11-25,normal,0.0244585008583722,0.5825153265530277,0.18701339794992222
BTC,2022-11-28,normal,0.0244585008583722,0.2557211079274123,0.18235442727871237
BTC,2022-11-29,normal,0.0244585008583722,0.86171469323171,0.23681453582538506
BTC,2022-11-30,normal,0.0244585008583722,0.4769280939181483,0.3549504223283139
BTC,2022-12-01,normal,0.0218249001634449,0.48422029702970576,0.7605407841369984
BTC,2022-12-02,normal,0.0228509005253388,0.838250205204964,0.8124296536796531
BTC,2022-12-05,normal,0.0213459739391913,0.5100748416810592,0.8818722943722948
BTC,2022-12-06,normal,0.0223298042588992,0.4604781281790512,0.764968561529577
BTC,2022-12-07,normal,0.0213459739391913,0.24901808450947402,0.8279019633003973
BTC,2022-12-08,normal,0.0213459739391913,0.6111040122668016,0.6983908635955342
BTC,2022-12-09,normal,0.0213459739391913,0.45144065556437957,0.8972667778775817
BTC,2022-12-12,normal,0.0211051188824129,0.348417168382212,0.8123499408061425
BTC,2022-12-13,normal,0.0281180009225997,0.8257514409565099,0.8499489146104225
BTC,2022-12-14,normal,0.0213303770096702,0.8977516326835915,0.8876157886598198
BTC,2022-12-15,normal,0.022575347272423,0.4166836838880962,0.7555878763562202
BTC,2022-12-16,normal,0.0213303770096702,0.18958482929694914,0.5688474848287274
BTC,2022-12-19,normal,0.0231004633717678,0.6063275304909903,0.2789440328678507
BTC,2022-12-20,normal,0.0242939955005185,0.8751576541068857,0.0856519597494906
BTC,2022-12-21,normal,0.0217889547372435,0.42099265636869354,0.2998897567611951
BTC,2022-12-22,normal,0.0217889547372435,0.551816958277268,0.2666338282551069
BTC,2022-12-23,normal,0.0216290143245439,0.8263922518159662,0.2651138789200857
BTC,2022-12-26,normal,0.0213609442979084,0.4216000000000026,0.2701240822836774
BTC,2022-12-27,normal,0.0213609442979084,0.08007778985299925,0.31106889029624923
BTC,2022-12-28,normal,0.0213303770096702,0.49076301110484566,0.21113222151854244
BTC,2022-12-29,normal,0.0213303770096702,0.9069388333687646,0.1365186592545689
BTC,2022-12-30,normal,0.0213609442979084,0.29080750299322516,0.1769380526821953
BTC,2023-01-02,normal,0.0203453805854346,0.7739913125251979,0.16909436352121618
BTC,2023-01-03,normal,0.0203453805854346,0.4827322153304017,0.19542138718832802
BTC,2023-01-04,normal,0.0203176476146468,0.598971239768712,0.2620423892100198
BTC,2023-01-05,normal,0.017847267285174,0.4247151801293328,0.4657723277639707
BTC,2023-01-06,normal,0.017847267285174,0.1299403774048779,0.7149955898977582
BTC,2023-01-09,normal,0.017847267285174,0.8870802716026466,0.9417528643704313
BTC,2023-01-10,normal,0.0175234216229435,0.6084672826224604,0.7930756239444539
BTC,2023-01-11,normal,0.0175234216229435,0.36243201784967366,0.9499656946826757
BTC,2023-01-12,normal,0.0184064047648392,0.8601288869723535,0.9659628074385114
BTC,2023-01-13,normal,0.022575347272423,0.43794749403341404,0.9028677748882912
BTC,2023-01-16,normal,0.0268050104523948,0.1571116482891465,0.9215228426395939
BTC,2023-01-17,normal,0.0268050104523948,0.8046368638508671,0.943902510187608
BTC,2023-01-18,normal,0.0280508954869566,0.5688504867111466,0.9035384658807591
BTC,2023-01-19,normal,0.026259411259999,0.3633465448905704,0.8170904645476775
BTC,2023-01-20,normal,0.0262063114315124,0.6370283545434311,0.8883378378378378
BTC,2023-01-23,normal,0.028803355648007,0.8219975652358061,0.9018816171384998
BTC,2023-01-24,normal,0.0295324296720395,0.494977052524224,0.9322309105034278
BTC,2023-01-25,normal,0.0296622172087484,0.8095736816165604,0.8895962825723165
BTC,2023-01-26,normal,0.029144727681237,0.6265319335892313,0.8941133945946399
BTC,2023-01-27,normal,0.029144727681237,0.7034435164212902,0.8831796871494474
BTC,2023-01-30,normal,0.0262063114315124,0.1241257977095903,0.9679727627601183
BTC,2023-01-31,normal,0.0259370635685812,0.653207379872459,0.8292851402721471
BTC,2023-02-01,normal,0.0253157141595042,0.5245573003675235,0.8623364296554827
BTC,2023-02-02,normal,0.024587476208079,0.2388739946380661,0.9565646669538465
BTC,2023-02-03,normal,0.0254722581660016,0.7410322108345542,0.824577794570581
BTC,2023-02-06,normal,0.0223873815283754,0.5523040339338872,0.6564081240173082
BTC,2023-02-07,normal,0.0207987248466725,0.9041400975243742,0.6121262523227257
BTC,2023-02-08,normal,0.022575347272423,0.10256480292807957,0.7178549478420716
BTC,2023-02-09,normal,0.0211051188824129,0.5348953898552499,0.6192968188300745
BTC,2023-02-10,normal,0.0250026320338667,0.30428173296173866,0.04220880405142133
BTC,2023-02-13,normal,0.0242939955005185,0.48587631766921446,0.11859486447931558
BTC,2023-02-14,normal,0.0227419622088794,0.8572294634737779,0.14563023213369516
BTC,2023-02-15,normal,0.023899488091701,0.8335403012533054,0.29228321619322795
BTC,2023-02-16,normal,0.024587476208079,0.578005284015851,0.9815281303958822
BTC,2023-02-17,normal,0.023899488091701,0.6999458624377733,0.5557037443606326
BTC,2023-02-20,normal,0.0239805023833682,0.8532391852162957,0.749100394210719
BTC,2023-02-21,normal,0.0247032811779099,0.19160104986876642,0.8954072014629657
BTC,2023-02-22,normal,0.0231037279965281,0.4417888799355375,0.7953694988112123
BTC,2023-02-23,normal,0.0247032811779099,0.3066690870218539,0.726132554316184
BTC,2023-02-24,normal,0.0218249001634449,0.3506819623599122,0.6640616784605009
BTC,2023-02-27,normal,0.0259370635685812,0.22605769230768857,0.5652268699361104
BTC,2023-02-28,normal,0.0243481849025461,0.6646300067888693,0.5491301459631233
BTC,2023-03-01,normal,0.023899488091701,0.7169301101054102,0.4592285575786177
BTC,2023-03-02,normal,0.020479942055851,0.07645471094093455,0.5842372137996839
BTC,2023-03-03,normal,0.0236394019286579,0.249771671624654,0.5422641596540589
BTC,2023-03-06,normal,0.021480683094739,0.5576799999999931,0.2414351546716241
BTC,2023-03-07,normal,0.020479942055851,0.3295344223544796,0.1338479415164368
BTC,2023-03-08,normal,0.0213609442979084,0.3894644975048619,0.08154077640686101
BTC,2023-03-09,normal,0.0216290143245439,0.2710851118539484,0.034179836512261225
BTC,2023-03-10,normal,0.0277572377907929,0.464376452455778,0.061356408720099564
BTC,2023-03-13,normal,0.0273845002961931,0.6709419666379867,0.4294086382700307
BTC,2023-03-14,EXPANSION,0.037876515310117,0.9127437641723366,0.9037501237501236
BTC,2023-03-15,EXPANSION,0.0310902072066261,0.6097114398710989,0.7489740822313675
BTC,2023-03-16,normal,0.0306633857187288,0.7437772972056134,0.6927058197251156
BTC,2023-03-17,EXPANSION,0.0306633857187288,0.9760195323645104,0.7969969785515181
BTC,2023-03-20,normal,0.0296622172087484,0.789934175862504,0.9528074281105892
BTC,2023-03-21,normal,0.0277998904509767,0.843380249456461,0.9153874688862712
BTC,2023-03-22,normal,0.027172597122265,0.5493933197000725,0.9589225936381742
BTC,2023-03-23,normal,0.025563724225665,0.798903873069023,0.8264741988376387
BTC,2023-03-24,normal,0.0296622172087484,0.2890054019701309,0.9385510829534627
BTC,2023-03-27,normal,0.0285150230377987,0.47524109014674776,0.9034226995287028
BTC,2023-03-28,normal,0.0295324296720395,0.6828728217964779,0.8129469382849589
BTC,2023-03-29,normal,0.0241186425588462,0.804792962232672,0.8275580107651498
BTC,2023-03-30,normal,0.0259370635685812,0.5067786081014417,0.9442588014113162
BTC,2023-03-31,normal,0.0259370635685812,0.4821786421712305,0.8772618940194167
BTC,2023-04-03,normal,0.0254722581660016,0.7372341895237977,0.8084603412050159
BTC,2023-04-04,normal,0.0228509005253388,0.8018038764152771,0.7381333767041811
BTC,2023-04-05,normal,0.0213459739391913,0.6831856627942052,0.7986419528694032
BTC,2023-04-06,normal,0.0223298042588992,0.44657716842806777,0.7637379269235421
BTC,2023-04-07,normal,0.0195190130272802,0.22206209091455736,0.5700195027909165
BTC,2023-04-10,normal,0.0195190130272802,0.3269144245478213,0.6783459242155911
BTC,2023-04-11,normal,0.0233728316573658,0.6896063461570321,0.959329952848988
BTC,2023-04-12,normal,0.0207987248466725,0.37989781699953473,0.9135101166294721
BTC,2023-04-13,normal,0.0207987248466725,0.6283655341651413,0.836231339036978
BTC,2023-04-14,normal,0.0207987248466725,0.724805178568947,0.9458851049460956
BTC,2023-04-17,normal,0.0212810654294323,0.19715638897980534,0.8408161676838625
BTC,2023-04-18,normal,0.0201014731209177,0.9991516849560276,0.5868870665515716
BTC,2023-04-19,normal,0.0204793708902491,0.2197689472455496,0.8368344316483142
BTC,2023-04-20,normal,0.0203176476146468,0.12147109258459049,0.4202528580752462
BTC,2023-04-21,normal,0.021480683094739,0.448497661835055,0.2745989220371814
BTC,2023-04-24,normal,0.0231004633717678,0.4671001115250462,0.12015483870967704
BTC,2023-04-25,normal,0.021480683094739,0.4995480566435666,0.14002583074943695
BTC,2023-04-26,EXPANSION,0.0337894022589518,0.8091559311974932,0.33470785126615066
BTC,2023-04-27,normal,0.0244312890596791,0.5835442458986388,0.3629294238855562
BTC,2023-04-28,normal,0.0210297861666505,0.18546318289786637,0.6235735165804821
BTC,2023-05-01,normal,0.0211051188824129,0.23156514382402632,0.5645275782686495
BTC,2023-05-02,normal,0.0227419622088794,0.7274995727226193,0.27739464357016413
BTC,2023-05-03,normal,0.0249570269228498,0.43295139106297226,0.42567497621500666
BTC,2023-05-04,normal,0.0211051188824129,0.5065416054874948,0.5134945947677944
BTC,2023-05-05,normal,0.020479942055851,0.5125925925925934,0.5188760341438577
BTC,2023-05-08,normal,0.0244585008583722,0.2825335285041746,0.4198770248829813
BTC,2023-05-09,normal,0.0217889547372435,0.7723543362605002,0.20917045791783276
BTC,2023-05-10,normal,0.0269707019954573,0.5391035383835985,0.22160042415895637
BTC,2023-05-11,normal,0.0244312890596791,0.31679577691465927,0.2521478981282602
BTC,2023-05-12,normal,0.0257458240573126,0.23420721779096582,0.07995620810150111
BTC,2023-05-15,normal,0.021480683094739,0.7404099365314367,0.26184152594128585
BTC,2023-05-16,normal,0.0203453805854346,0.40109325631432763,0.31972238397553343
BTC,2023-05-17,normal,0.0203176476146468,0.09625073315988145,0.2939876332694396
BTC,2023-05-18,normal,0.0196671837242921,0.7406918087917357,0.3833999129374476
BTC,2023-05-19,normal,0.0213303770096702,0.505239201555155,0.24286604151585034
BTC,2023-05-22,normal,0.0196671837242921,0.7696636705518349,0.23358130391613893
BTC,2023-05-23,normal,0.018816264894941,0.772874505532304,0.2588997490358088
BTC,2023-05-24,normal,0.0168059391104562,0.20308620635469593,0.3512875011849704
BTC,2023-05-25,normal,0.0213303770096702,0.7952107243826161,0.12911184620834498
BTC,2023-05-26,normal,0.0170898274170702,0.6079631781213691,0.16522973451680703
BTC,2023-05-29,normal,0.0204793708902491,0.23966294057260182,0.8942760996206296
BTC,2023-05-30,normal,0.0187237481423801,0.964484938638902,0.7303390396406249
BTC,2023-05-31,normal,0.0184064047648392,0.14842794860556754,0.7144038730043109
BTC,2023-06-01,normal,0.0170815246391023,0.3864823142492779,0.5307510775207913
BTC,2023-06-02,normal,0.017847267285174,0.8838276836158192,0.3673585088826331
BTC,2023-06-05,normal,0.0166870397340331,0.13391019287946856,0.48279584506358597
BTC,2023-06-06,normal,0.0242939955005185,0.33268588299277446,0.11120772504690887
BTC,2023-06-07,normal,0.0251014665872902,0.5233272743010465,0.6069080009818747
BTC,2023-06-08,normal,0.0217889547372435,0.7652031772788789,0.3192124336266036
BTC,2023-06-09,normal,0.0217889547372435,0.8189256834809359,0.37065423820782156
BTC,2023-06-12,normal,0.0227419622088794,0.7667387037294089,0.18556451300337165
BTC,2023-06-13,normal,0.0217705889485411,0.8228896032410088,0.17898854049584592
BTC,2023-06-14,normal,0.021480683094739,0.6761466779619932,0.18837448160923986
BTC,2023-06-15,normal,0.0213609442979084,0.528805470825546,0.08493952980493948
BTC,2023-06-16,normal,0.0203453805854346,0.15985008198640838,0.21893593336148373
BTC,2023-06-19,normal,0.023899488091701,0.860371267150931,0.47550631602024374
BTC,2023-06-20,normal,0.0195273581501284,0.4312573443008256,0.6734782623018866
BTC,2023-06-21,normal,0.022575347272423,0.7387558267498134,0.9737005723421618
BTC,2023-06-22,normal,0.026259411259999,0.13321513539725094,0.8656483333333332
BTC,2023-06-23,normal,0.0237475953044639,0.8629620253164532,0.8474866666666664
BTC,2023-06-26,normal,0.0247032811779099,0.5828844905905257,0.8538466873946389
BTC,2023-06-27,normal,0.024160726607591,0.9158563351211457,0.8244932855242965
BTC,2023-06-28,normal,0.0241152902531458,0.272955609472712,0.8884941661112736
BTC,2023-06-29,normal,0.0210297861666505,0.8870603697037209,0.7957565961091326
BTC,2023-06-30,normal,0.0210297861666505,0.6020773830536024,0.8515321308697006
BTC,2023-07-03,normal,0.0233728316573658,0.5333208736049594,0.8771234359780095
BTC,2023-07-04,normal,0.021338877206163,0.4147119107264901,0.9584224223982729
BTC,2023-07-05,normal,0.0201014731209177,0.10282727668680157,0.8996628437531099
BTC,2023-07-06,normal,0.020479942055851,0.4429241261722074,0.8518104718703151
BTC,2023-07-07,normal,0.0194065518689626,0.6973187752512615,0.6983323933070127
BTC,2023-07-10,normal,0.0180195186742546,0.9800608313619418,0.723743811881188
BTC,2023-07-11,normal,0.0175519053472904,0.4579273504273532,0.6642730898424123
BTC,2023-07-12,normal,0.0180288697560288,0.7927419814276794,0.5610499999999993
BTC,2023-07-13,normal,0.0163909398918902,0.7589234833963648,0.44
BTC,2023-07-14,normal,0.0183080193716303,0.24216313654799485,0.8481164829441884
BTC,2023-07-17,normal,0.018816264894941,0.4962210257576932,0.3176764169776935
BTC,2023-07-18,normal,0.01749100193381,0.16165741994670055,0.27688568700633615
BTC,2023-07-19,normal,0.0183080193716303,0.5898568240981813,0.15585886641784608
BTC,2023-07-20,normal,0.016889295751584,0.7742122296031374,0.17759309087752756
BTC,2023-07-21,normal,0.01749100193381,0.23015838002381725,0.12564348660675329
BTC,2023-07-24,normal,0.016889295751584,0.24553920587860925,0.24943285926184444
BTC,2023-07-25,normal,0.0168059391104562,0.344100704075101,0.10692315535465405
BTC,2023-07-26,normal,0.0166786371667437,0.2483066405013615,0.12473575094313921
BTC,2023-07-27,normal,0.0164349597029752,0.7896897175455612,0.16655677531183014
BTC,2023-07-28,normal,0.0164349597029752,0.4581732352618346,0.12265234680352019
BTC,2023-07-31,normal,0.015464887708793,0.6736578947368463,0.1424701763926176
BTC,2023-08-01,normal,0.0155757395802776,0.22672045411059175,0.12587091730958727
BTC,2023-08-02,normal,0.0153147305655463,0.42795305773426995,0.3480782973434833
BTC,2023-08-03,normal,0.0156401284542284,0.5783300844704315,0.19719147258811479
BTC,2023-08-04,normal,0.0150175775661203,0.39873604630558074,0.32759624089321854
BTC,2023-08-07,normal,0.0148916612107997,0.3462648436391117,0.27444643403065794
BTC,2023-08-08,normal,0.0148916612107997,0.9887313458089468,0.3413984364763949
BTC,2023-08-09,normal,0.0151469802244789,0.9141073740828078,0.6467659518714234
BTC,2023-08-10,normal,0.0148468126649435,0.15217863740083776,0.5646942130023246
BTC,2023-08-11,normal,0.0144235557425759,0.6476344739150993,0.49314175593719867
BTC,2023-08-14,normal,0.0148416055463294,0.7819277414761961,0.43305795091358606
BTC,2023-08-15,normal,0.0144235557425759,0.12227037839638528,0.5096966773201471
BTC,2023-08-16,normal,0.0141664018718586,0.40456678135751545,0.3704396068262676
BTC,2023-08-17,normal,0.0148468126649435,0.31947087783317935,0.08732436832901028
BTC,2023-08-18,normal,0.018816264894941,0.4533333333333333,0.2870047262701851
BTC,2023-08-21,normal,0.018816264894941,0.4388533000956512,0.2016522252855458
BTC,2023-08-22,normal,0.0164349597029752,0.25325238508239284,0.18923198109491893
BTC,2023-08-23,normal,0.0166870397340331,0.5436431417920062,0.17526585269791256
BTC,2023-08-24,normal,0.0193626719576116,0.5182825883538535,0.24945254037022474
BTC,2023-08-25,normal,0.0168059391104562,0.5245352681062986,0.19969476171721134
BTC,2023-08-28,normal,0.0168925411145809,0.5582413087934626,0.18427924379677046
BTC,2023-08-29,normal,0.0168059391104562,0.18839712918659926,0.19102923508209851
BTC,2023-08-30,normal,0.0279403851103155,0.1154718647742499,0.5578171478565179
BTC,2023-08-31,normal,0.0237475953044639,0.3060959792477276,0.47115019473121833
BTC,2023-09-01,normal,0.0260682931038201,0.7206766317357415,0.17105879028198467
BTC,2023-09-04,normal,0.0250026320338667,0.11103320272221824,0.1858208369680101
BTC,2023-09-05,normal,0.0242939955005185,0.7077317112213856,0.1612223212868084
BTC,2023-09-06,normal,0.0203453805854346,0.1167042162858139,0.1730762851487772
BTC,2023-09-07,normal,0.021480683094739,0.11030013213363622,0.1617918637986531
BTC,2023-09-08,normal,0.01749100193381,0.2408423531769889,0.33593049228766925
BTC,2023-09-11,normal,0.0168059391104562,0.05252432290297382,0.19051655908683218
BTC,2023-09-12,normal,0.0260682931038201,0.8136601637359383,0.0806699878155993
BTC,2023-09-13,normal,0.0205079822231049,0.8978950415615551,0.28968027515153355
BTC,2023-09-14,normal,0.0164349597029752,0.7695903614457856,0.4074833814025944
BTC,2023-09-15,normal,0.0156401284542284,0.15921140353662402,0.5002483150053211
BTC,2023-09-18,normal,0.0168059391104562,0.9501304121022427,0.501722781744991
BTC,2023-09-19,normal,0.0174059949660589,0.7138096490898398,0.6491593927959906
BTC,2023-09-20,normal,0.0183080193716303,0.3569626416430613,0.8595761787598035
BTC,2023-09-21,normal,0.0174059949660589,0.20691695949694466,0.8611576840124373
BTC,2023-09-22,normal,0.0155757395802776,0.6244856341720899,0.6455120287155826
BTC,2023-09-25,normal,0.01505412130758,0.14519793592113325,0.5217206116387944
BTC,2023-09-26,normal,0.0151469802244789,0.4090344168260184,0.5435709390258546
BTC,2023-09-27,normal,0.0147199999999999,0.8834223986017002,0.5113782007844893
BTC,2023-09-28,normal,0.0148916612107997,0.5728242854235122,0.5699709978819555
BTC,2023-09-29,normal,0.0175234216229435,0.2883771645162089,0.821038732735221
BTC,2023-10-02,normal,0.0201014731209177,0.7846653827636026,0.9751399951602407
BTC,2023-10-03,normal,0.0173253036034242,0.6420189235684484,0.6145044267587173
BTC,2023-10-04,normal,0.0156401284542284,0.8398059352966518,0.5545386439290374
BTC,2023-10-05,normal,0.0166097635326394,0.5065450333043736,0.6905126006935595
BTC,2023-10-06,normal,0.0212810654294323,0.9007263922518159,0.548332908547464
BTC,2023-10-09,normal,0.0179076650016893,0.09850274438963214,0.7439892799493344
BTC,2023-10-10,normal,0.0156401284542284,0.06712046204620602,0.6177390579021754
BTC,2023-10-11,normal,0.0155757395802776,0.45145365853658337,0.5405052634830895
BTC,2023-10-12,normal,0.0156401284542284,0.6253088114191605,0.34178271044278175
BTC,2023-10-13,normal,0.015464887708793,0.4839364220493698,0.2970295882666426
BTC,2023-10-16,normal,0.0154346643784709,0.7562807425821105,0.4277509772601404
BTC,2023-10-17,normal,0.0247032811779099,0.6542050883235204,0.6143921974104535
BTC,2023-10-18,normal,0.0183080193716303,0.13972786379784097,0.5614364610673663
BTC,2023-10-19,normal,0.0166097635326394,0.8464030951517336,0.5146388392934529
BTC,2023-10-20,normal,0.0223577636188789,0.7744006481470127,0.6283838051159375
BTC,2023-10-23,normal,0.0202183891299026,0.7418400428063343,0.8991156708744101
BTC,2023-10-24,normal,0.0268016867572901,0.7999755766621448,0.796188096181391
BTC,2023-10-25,normal,0.0268016867572901,0.6778346820959867,0.8447297553921942
BTC,2023-10-26,normal,0.024160726607591,0.1647139185403066,0.9103169536935988
BTC,2023-10-27,normal,0.0224386925392103,0.5361646586345422,0.8709191039360102
BTC,2023-10-30,normal,0.0235496605435871,0.8157981693817573,0.9137306179601754
