coin,date,sc,kind,trig_name,trig,tgt,inv,tag
BTC,2024-08-02,2,SHORT,RND,64500.0,63668.0,64721.255962,ctx
BTC,2024-08-05,1,SHORT,RND,51250.0,49761.803326,51588.185002,ctx
BTC,2024-08-06,1,LONG,RND,55250.0,56276.0,54998.081601,lean
BTC,2024-08-07,1,SHORT,PDC,56022.01,55709.519187,56290.69446,lean
BTC,2024-08-07,2,LONG,RND,57000.0,57040.99,56731.31554,ctx
BTC,2024-08-08,1,LONG,ONH,57670.04,57736.05,57393.662718,lean
BTC,2024-08-08,2,SHORT,RND,57250.0,56030.749351,57526.377282,ctx
BTC,2024-08-09,1,SHORT,ONL,60170.16,59364.681316,60446.708289,lean
BTC,2024-08-09,2,LONG,RND,60750.0,61685.99,60473.451711,ctx
BTC,2024-08-12,1,SHORT,RND,59750.0,58712.59,60013.218055,lean
BTC,2024-08-12,2,LONG,ONH,59990.0,61080.050925,59726.781945,ctx
BTC,2024-08-13,1,SHORT,RND,58750.0,58392.88,59016.085234,lean
BTC,2024-08-13,2,LONG,PDC,59346.64,59923.28,59080.554766,ctx
BTC,2024-08-14,1,SHORT,RND,61250.0,60587.15,61506.286866,lean
BTC,2024-08-14,2,LONG,ONH,61453.0,61578.1,61196.713134,ctx
BTC,2024-08-15,1,SHORT,PDC,58683.39,58433.18,58946.477147,lean
BTC,2024-08-15,2,LONG,RND,58750.0,59044.44,58486.912853,ctx
BTC,2024-08-16,1,SHORT,PDC,57541.06,57104.056817,57818.762111,lean
BTC,2024-08-16,2,LONG,RND,58500.0,58683.47,58222.297889,ctx
BTC,2024-08-19,1,SHORT,ONL,57787.3,57174.566701,58049.239278,lean
BTC,2024-08-19,2,LONG,PDL,58408.92,58427.35,58146.980722,ctx
BTC,2024-08-20,1,SHORT,RND,60500.0,59617.63,60752.30589,lean
BTC,2024-08-20,2,LONG,ONH,61400.0,61696.247488,61147.69411,ctx
BTC,2024-08-21,1,LONG,ONH,59924.13,60530.154533,59673.626886,lean
BTC,2024-08-21,2,SHORT,RND,59250.0,59013.8,59500.503114,ctx
BTC,2024-08-22,1,SHORT,RND,61250.0,61156.03,61473.880444,lean
BTC,2024-08-22,2,LONG,ONH,61500.0,61820.93,61276.119556,ctx
BTC,2024-08-23,1,LONG,RND,60750.0,61367.74,60545.549167,lean
BTC,2024-08-23,2,SHORT,PDC,60375.84,60297.5,60580.290833,ctx
BTC,2024-08-26,1,SHORT,PDL,63773.27,63220.95,64009.987808,lean
BTC,2024-08-26,2,LONG,RND,64000.0,64220.0,63763.282192,ctx
BTC,2024-08-27,1,LONG,RND,62500.0,62800.0,62294.298133,lean
BTC,2024-08-27,2,SHORT,ONL,62230.0,61457.057956,62435.701867,ctx
BTC,2024-08-28,1,SHORT,PDC,59415.0,58955.50259,59624.892302,lean
BTC,2024-08-28,2,LONG,RND,60000.0,60420.0,59790.107698,ctx
BTC,2024-08-29,1,LONG,PDH,60234.98,60477.0,59994.669495,lean
BTC,2024-08-29,2,SHORT,RND,60000.0,59034.9,60240.310505,ctx
BTC,2024-08-30,1,LONG,RND,59500.0,59674.42,59282.22514,lean
BTC,2024-08-30,2,SHORT,PDC,59359.01,58713.09,59576.78486,ctx
BTC,2024-09-02,1,LONG,RND,58500.0,58680.76,58275.935748,ctx
BTC,2024-09-03,1,SHORT,RND,59000.0,58717.0,59204.63565,lean
BTC,2024-09-03,2,LONG,PDC,59132.13,59425.69,58927.49435,ctx
BTC,2024-09-04,1,LONG,PDL,57415.0,57487.73,57190.208951,lean
BTC,2024-09-04,2,SHORT,RND,56500.0,55606.0,56724.791049,ctx
BTC,2024-09-05,1,LONG,RND,56750.0,57799.24688,56514.020669,lean
BTC,2024-09-05,2,SHORT,ONL,56541.68,55606.0,56777.659331,ctx
BTC,2024-09-06,1,SHORT,PDL,55643.65,55280.0,55913.428955,lean
BTC,2024-09-06,2,LONG,RND,56000.0,56180.0,55730.221045,ctx
BTC,2024-09-09,1,LONG,PDH,55318.0,55555.0,55093.621062,lean
BTC,2024-09-09,2,SHORT,RND,55250.0,54869.95,55474.378938,ctx
BTC,2024-09-10,1,SHORT,PDC,57042.0,56386.4,57276.31,lean
BTC,2024-09-10,2,LONG,RND,57250.0,57620.0,57015.69,ctx
BTC,2024-09-11,1,SHORT,RND,56750.0,56386.4,56961.21823,lean
BTC,2024-09-11,2,LONG,PDC,57635.99,57783.675072,57424.77177,ctx
BTC,2024-09-12,1,SHORT,RND,58000.0,57981.71,58227.363845,lean
BTC,2024-09-12,2,LONG,ONH,58470.01,59119.021278,58242.646155,ctx
BTC,2024-09-13,1,SHORT,RND,57750.0,57742.0,57963.037127,lean
BTC,2024-09-13,2,LONG,PDC,58132.32,58350.0,57919.282873,ctx
BTC,2024-09-16,1,SHORT,ONL,58112.0,57701.998206,58318.141099,lean
BTC,2024-09-16,2,LONG,PDL,58691.05,58750.0,58484.908901,ctx
BTC,2024-09-17,1,LONG,PDH,59210.7,59300.0,58985.467674,lean
BTC,2024-09-17,2,SHORT,RND,59000.0,58213.99,59225.232326,ctx
BTC,2024-09-18,1,SHORT,RND,59750.0,59348.88,59952.27289,lean
BTC,2024-09-18,2,LONG,PDC,60313.99,60769.0,60111.71711,ctx
BTC,2024-09-19,1,LONG,ONH,62727.52,63613.305137,62520.120328,lean
BTC,2024-09-19,2,SHORT,RND,62500.0,61786.24,62707.399672,ctx
BTC,2024-09-20,1,SHORT,PDC,62947.99,62606.0,63136.525075,lean
BTC,2024-09-20,2,LONG,RND,63500.0,63850.0,63311.464925,ctx
BTC,2024-09-23,1,LONG,RND,63500.0,63578.76,63302.811929,lean
BTC,2024-09-24,1,SHORT,PDC,63339.99,62700.0,63514.186541,lean
BTC,2024-09-24,2,LONG,RND,63500.0,63948.0,63325.803459,ctx
BTC,2024-09-25,1,SHORT,ONL,63407.7,62988.969424,63589.637266,lean
BTC,2024-09-25,2,LONG,RND,64000.0,64262.7,63818.062734,ctx
BTC,2024-09-27,1,SHORT,PDC,65173.99,64732.37,65352.935522,lean
BTC,2024-09-27,2,LONG,RND,65500.0,65839.0,65321.054478,ctx
BTC,2024-09-30,1,LONG,RND,64000.0,64661.388375,63819.582491,lean
BTC,2024-09-30,2,SHORT,ONL,63249.68,62977.491625,63430.097509,ctx
BTC,2024-10-01,1,SHORT,RND,63500.0,63327.59,63672.523353,lean
BTC,2024-10-01,2,LONG,ONH,64130.63,64539.108978,63958.106647,ctx
BTC,2024-10-02,1,LONG,RND,61250.0,61940.0,61054.862717,lean
BTC,2024-10-02,2,SHORT,PDC,60805.78,60630.01,61000.917283,ctx
BTC,2024-10-03,1,SHORT,RND,60750.0,60649.28,60937.773149,lean
BTC,2024-10-03,2,LONG,ONH,61477.19,61641.014696,61289.416851,ctx
BTC,2024-10-04,1,LONG,PDH,61477.19,61500.0,61297.964794,lean
BTC,2024-10-04,2,SHORT,PDC,60752.71,60613.455703,60931.935206,ctx
BTC,2024-10-07,1,SHORT,RND,63000.0,62975.0,63191.452919,lean
BTC,2024-10-07,2,LONG,ONH,63970.19,64028.886956,63778.737081,ctx
BTC,2024-10-08,1,LONG,ONH,63374.0,63478.199368,63190.959421,lean
BTC,2024-10-08,2,SHORT,RND,62500.0,62224.0,62683.040579,ctx
BTC,2024-10-09,1,SHORT,PDC,62160.49,62002.5,62330.207843,lean
BTC,2024-10-09,2,LONG,RND,62250.0,62543.75,62080.282157,ctx
BTC,2024-10-10,1,SHORT,RND,61250.0,60636.02,61401.775351,lean
BTC,2024-10-10,2,LONG,ONH,61321.68,61970.284973,61169.904649,ctx
BTC,2024-10-10,3,FADE,ONH,61321.68,60636.02,61473.455351,ctx
BTC,2024-10-11,1,LONG,RND,61250.0,61263.4,61076.946553,lean
BTC,2024-10-14,1,LONG,RND,65000.0,65188.57,64793.210561,ctx
BTC,2024-10-15,1,SHORT,ONL,65201.0,64472.980311,65399.580648,lean
BTC,2024-10-15,2,LONG,RND,65500.0,66083.99,65301.419352,ctx
BTC,2024-10-16,1,LONG,PDH,67950.0,68000.0,67753.247957,lean
BTC,2024-10-16,2,SHORT,PDC,67074.14,66976.543801,67270.892043,ctx
BTC,2024-10-17,1,SHORT,PDL,66750.49,66741.09,66936.151458,lean
BTC,2024-10-17,2,LONG,RND,67000.0,67620.01,66814.338542,ctx
BTC,2024-10-18,1,SHORT,RND,67500.0,67421.78,67677.507105,lean
BTC,2024-10-18,2,LONG,PDH,67939.4,68378.95,67761.892895,ctx
BTC,2024-10-18,3,FADE,ONH,68378.95,67421.78,68556.457105,ctx
BTC,2024-10-21,1,SHORT,ONL,68119.01,68100.0,68307.073849,lean
BTC,2024-10-21,2,LONG,PDC,69031.99,69115.641297,68843.926151,ctx
BTC,2024-10-22,1,SHORT,PDL,66840.67,66571.42,67043.137611,lean
BTC,2024-10-22,2,LONG,PDC,67377.5,67500.0,67175.032389,ctx
BTC,2024-10-23,1,SHORT,ONL,66200.0,65607.782784,66372.760832,lean
BTC,2024-10-23,2,LONG,RND,66500.0,66571.42,66327.239168,ctx
BTC,2024-10-23,3,FADE,RND,66500.0,66200.0,66672.760832,ctx
BTC,2024-10-24,1,LONG,PDH,67472.83,67500.0,67289.479036,lean
BTC,2024-10-24,2,SHORT,PDC,66668.65,66430.352169,66852.000964,ctx
BTC,2024-10-25,1,SHORT,RND,68000.0,67269.24295,68179.260082,lean
BTC,2024-10-25,2,LONG,PDC,68198.28,68557.99,68019.019918,ctx
BTC,2024-10-25,3,FADE,PDH,68850.0,68198.28,69029.260082,ctx
BTC,2024-10-28,1,SHORT,PDH,68332.05,68021.7,68517.361516,lean
BTC,2024-10-28,2,LONG,ONH,68833.57,69000.0,68648.258484,ctx
BTC,2024-10-29,1,LONG,RND,71500.0,71587.88,71303.047362,lean
BTC,2024-10-30,1,SHORT,ONL,71926.82,71066.517305,72123.421292,lean
BTC,2024-10-30,2,LONG,RND,72000.0,72736.42,71803.398708,ctx
BTC,2024-10-31,1,LONG,PDC,72344.74,72700.0,72146.066665,lean
BTC,2024-10-31,2,SHORT,ONL,72030.08,72000.0,72228.753335,ctx
BTC,2024-11-01,1,LONG,PDC,70292.01,70654.76,70085.236244,lean
BTC,2024-11-01,2,SHORT,RND,70000.0,69685.76,70206.773756,ctx
BTC,2024-11-04,1,SHORT,PDC,68775.99,68240.61,69004.558155,lean
BTC,2024-11-04,2,LONG,RND,69000.0,69391.0,68771.431845,ctx
BTC,2024-11-05,1,LONG,RND,69000.0,69100.0,68800.972058,lean
BTC,2024-11-06,1,SHORT,RND,74000.0,73046.641082,74241.034768,lean
BTC,2024-11-07,1,SHORT,ONL,74416.0,73766.785658,74678.520216,lean
BTC,2024-11-07,2,LONG,RND,75000.0,75571.99,74737.479784,ctx
BTC,2024-11-08,1,SHORT,RND,76000.0,75857.89,76263.513369,lean
BTC,2024-11-08,2,LONG,ONH,76358.0,76849.99,76094.486631,ctx
BTC,2024-11-11,1,SHORT,RND,82000.0,81500.0,82265.663852,lean
BTC,2024-11-11,2,LONG,ONH,82471.2,83408.674642,82205.536148,ctx
BTC,2024-11-12,1,LONG,RND,86500.0,87977.500819,86150.823396,lean
BTC,2024-11-12,2,SHORT,ONL,85229.0,84718.519181,85578.176604,ctx
BTC,2024-11-13,1,LONG,PDC,87952.01,88592.0,87588.902696,lean
BTC,2024-11-13,2,SHORT,RND,87500.0,86127.99,87863.107304,ctx
BTC,2024-11-14,1,LONG,ONH,91657.77,93004.076611,91280.432869,lean
BTC,2024-11-14,2,SHORT,RND,91000.0,90375.2,91377.337131,ctx
BTC,2024-11-15,1,LONG,RND,90000.0,90709.74,89639.478852,lean
BTC,2024-11-18,1,LONG,PDH,91449.99,92280.464356,91072.132638,lean
BTC,2024-11-18,2,SHORT,RND,90500.0,89855.99,90877.857362,ctx
BTC,2024-11-20,1,SHORT,RND,93500.0,92310.79,93891.842931,lean
BTC,2024-11-20,2,LONG,ONH,93750.0,93905.51,93358.157069,ctx
BTC,2024-11-21,1,LONG,RND,97500.0,98384.86,97103.276634,lean
BTC,2024-11-22,1,SHORT,RND,98500.0,98317.12,98905.899358,lean
BTC,2024-11-22,2,LONG,PDH,98988.0,99419.99,98582.100642,ctx
BTC,2024-11-25,1,SHORT,ONL,96888.0,96120.779916,97269.261447,lean
BTC,2024-11-25,2,LONG,PDC,97900.04,98000.0,97518.778553,ctx
BTC,2024-11-26,1,SHORT,RND,92000.0,91466.52,92372.010124,lean
BTC,2024-11-26,2,LONG,PDL,92600.19,93010.01,92228.179876,ctx
BTC,2024-11-27,1,SHORT,PDC,91965.16,91828.629501,92323.308678,lean
BTC,2024-11-27,2,LONG,RND,93500.0,93885.6,93141.851322,ctx
BTC,2024-11-28,1,LONG,RND,95500.0,95863.11,95144.779996,lean
BTC,2024-11-28,2,SHORT,ONL,94640.0,93826.316647,94995.220004,ctx
BTC,2024-11-29,1,LONG,RND,97000.0,97500.0,96713.537399,lean
BTC,2024-11-29,2,SHORT,PDH,96564.0,95643.98,96850.462601,ctx
BTC,2024-12-02,1,SHORT,ONL,94766.0,93557.090527,95069.199173,lean
BTC,2024-12-02,2,LONG,RND,95000.0,95693.88,94696.800827,ctx
BTC,2024-12-03,1,SHORT,ONL,94595.38,94395.0,94952.606546,lean
BTC,2024-12-03,2,LONG,RND,95000.0,95840.62,94642.773454,ctx
BTC,2024-12-04,1,SHORT,PDC,95849.69,95224.17,96130.850851,lean
BTC,2024-12-04,2,LONG,RND,96000.0,96305.52,95718.839149,ctx
BTC,2024-12-05,1,LONG,RND,103000.0,104088.0,102681.237094,ctx
BTC,2024-12-06,1,LONG,ONH,98828.7,99398.164785,98451.155403,lean
BTC,2024-12-06,2,SHORT,RND,97500.0,96945.63,97877.544597,ctx
BTC,2024-12-09,1,SHORT,RND,98500.0,97948.01,98893.372879,lean
BTC,2024-12-09,2,LONG,PDL,98657.7,100436.790104,98264.327121,ctx
BTC,2024-12-10,1,LONG,PDC,97276.47,98138.0,96892.561868,lean
BTC,2024-12-10,2,SHORT,RND,97000.0,95565.41,97383.908132,ctx
BTC,2024-12-11,1,LONG,PDH,98270.0,98493.04,97886.023432,lean
BTC,2024-12-11,2,SHORT,RND,98000.0,96593.0,98383.976568,ctx
BTC,2024-12-12,1,SHORT,ONL,100178.32,99146.582242,100538.623805,lean
BTC,2024-12-12,2,LONG,RND,101000.0,101125.0,100639.696195,ctx
BTC,2024-12-13,1,LONG,RND,100500.0,100789.0,100200.477866,lean
BTC,2024-12-13,2,SHORT,PDC,100004.29,99311.64,100303.812134,ctx
BTC,2024-12-16,1,SHORT,RND,103500.0,103246.07,103814.982013,lean
BTC,2024-12-16,2,LONG,PDC,104463.99,105125.936061,104149.007987,ctx
BTC,2024-12-17,1,SHORT,RND,107000.0,106058.66,107371.833681,lean
BTC,2024-12-17,2,LONG,ONH,107550.02,107793.07,107178.186319,ctx
BTC,2024-12-18,1,LONG,RND,105000.0,105321.49,104672.434343,lean
BTC,2024-12-19,1,LONG,RND,102000.0,102609.72,101682.777368,lean
BTC,2024-12-20,1,LONG,RND,94000.0,95700.0,93555.853196,lean
BTC,2024-12-20,2,SHORT,ONL,92232.54,91869.064916,92676.686804,ctx
BTC,2024-12-23,1,SHORT,PDC,95186.27,94250.35,95633.303583,lean
BTC,2024-12-23,2,LONG,RND,96500.0,96538.92,96052.966417,ctx
BTC,2024-12-24,1,SHORT,ONL,93569.02,92520.0,94034.548218,lean
BTC,2024-12-24,2,LONG,RND,94500.0,94881.47,94034.471782,ctx
BTC,2024-12-25,1,SHORT,RND,98000.0,97632.02,98402.950304,lean
BTC,2024-12-25,2,LONG,PDC,98663.58,99349.31,98260.629696,ctx
BTC,2024-12-26,1,SHORT,RND,95500.0,95199.14,95864.378995,lean
BTC,2024-12-27,1,LONG,ONH,97544.58,98490.817429,97157.994122,lean
BTC,2024-12-27,2,SHORT,RND,96500.0,95791.6,96886.585878,ctx
BTC,2024-12-30,1,LONG,RND,94000.0,94277.23,93609.343027,lean
BTC,2024-12-30,2,SHORT,PDC,93738.2,93009.52,94128.856973,ctx
BTC,2024-12-31,1,LONG,ONH,94958.85,95024.5,94562.509236,lean
BTC,2024-12-31,2,SHORT,RND,94500.0,92792.05,94896.340764,ctx
BTC,2025-01-01,1,LONG,RND,94000.0,94509.42,93656.690699,lean
BTC,2025-01-01,2,SHORT,PDC,93576.0,92888.0,93919.309301,ctx
BTC,2025-01-02,1,LONG,ONH,96895.0,97000.0,96540.243442,lean
BTC,2025-01-03,1,LONG,PDC,96984.79,97342.44,96672.646704,lean
BTC,2025-01-03,2,SHORT,RND,96500.0,96100.01,96812.143296,ctx
BTC,2025-01-06,1,SHORT,RND,99000.0,98836.85,99326.898804,lean
BTC,2025-01-06,2,LONG,ONH,99892.0,100682.647753,99565.101196,ctx
BTC,2025-01-07,1,SHORT,ONL,100472.45,99181.634399,100808.719057,lean
BTC,2025-01-07,2,LONG,RND,101000.0,102235.6,100663.730943,ctx
BTC,2025-01-08,1,LONG,RND,95000.0,96181.81,94628.223068,lean
BTC,2025-01-08,2,SHORT,ONL,94543.86,93153.050984,94915.636932,ctx
BTC,2025-01-09,1,SHORT,ONL,92750.0,92500.9,93215.036596,lean
BTC,2025-01-09,2,LONG,RND,93500.0,95060.61,93034.963404,ctx
BTC,2025-01-10,1,SHORT,RND,95000.0,92886.683714,95457.876347,lean
BTC,2025-01-10,2,LONG,ONH,95293.4,95382.32,94835.523653,ctx
BTC,2025-01-13,1,SHORT,RND,90500.0,90300.0,90881.55522,ctx
BTC,2025-01-14,1,LONG,RND,96000.0,97371.0,95625.133572,lean
BTC,2025-01-14,2,SHORT,PDH,95940.0,94536.1,96314.866428,ctx
BTC,2025-01-15,1,LONG,RND,97000.0,97371.0,96496.917645,lean
BTC,2025-01-15,2,SHORT,PDC,96560.86,96500.0,97063.942355,ctx
BTC,2025-01-16,1,SHORT,ONL,98617.55,97819.262803,98954.584399,lean
BTC,2025-01-16,2,LONG,RND,99500.0,100497.35,99162.965601,ctx
BTC,2025-01-17,1,LONG,ONH,102959.66,104312.630374,102623.887063,lean
BTC,2025-01-17,2,SHORT,RND,102500.0,101178.749626,102835.772937,ctx
BTC,2025-01-20,1,SHORT,PDH,106422.43,105114.365938,106808.835156,lean
BTC,2025-01-20,2,LONG,RND,107000.0,108720.814062,106613.594844,ctx
BTC,2025-01-21,1,SHORT,RND,104500.0,102549.808934,104922.179514,lean
BTC,2025-01-21,2,LONG,ONH,104708.41,106490.151066,104286.230486,ctx
BTC,2025-01-22,1,SHORT,ONL,104647.75,103204.517287,105091.609153,lean
BTC,2025-01-22,2,LONG,RND,105500.0,106143.82,105056.140847,ctx
BTC,2025-01-23,1,SHORT,RND,101500.0,101262.28,101869.502143,lean
BTC,2025-01-23,2,LONG,PDL,103339.12,103359.923335,102969.617857,ctx
BTC,2025-01-24,1,SHORT,RND,105500.0,103910.34,105887.821577,lean
BTC,2025-01-24,2,LONG,ONH,105759.0,106850.0,105371.178423,ctx
BTC,2025-01-27,1,SHORT,RND,100500.0,98845.1445,100880.257607,ctx
BTC,2025-01-28,1,LONG,PDH,103260.0,103371.24,102924.233427,lean
BTC,2025-01-28,2,SHORT,RND,102500.0,102082.83,102835.766573,ctx
BTC,2025-01-29,1,SHORT,RND,102000.0,101335.52,102414.335117,lean
BTC,2025-01-29,2,LONG,ONH,103000.0,103800.0,102585.664883,ctx
BTC,2025-01-30,1,LONG,ONH,105595.81,106641.440061,105248.358558,lean
BTC,2025-01-30,2,SHORT,RND,105000.0,104782.68,105347.451442,ctx
BTC,2025-01-31,1,SHORT,RND,104500.0,103930.09,104807.189214,lean
BTC,2025-01-31,2,LONG,PDC,104722.94,105254.0,104415.750786,ctx
BTC,2025-02-03,1,LONG,RND,95000.0,96150.0,94648.563615,lean
BTC,2025-02-04,1,LONG,RND,99500.0,101328.52,99072.626687,lean
BTC,2025-02-04,2,SHORT,ONL,97860.0,97367.631207,98287.373313,ctx
BTC,2025-02-05,1,SHORT,RND,98000.0,97763.13,98388.62807,lean
BTC,2025-02-05,2,LONG,ONH,98930.44,99871.207658,98541.81193,ctx
BTC,2025-02-06,1,LONG,RND,98500.0,99120.0,98153.651857,ctx
BTC,2025-02-07,1,SHORT,PDC,96554.35,96202.98,96958.058943,lean
BTC,2025-02-07,2,LONG,RND,98000.0,98085.85,97596.291057,ctx
BTC,2025-02-10,1,LONG,RND,97500.0,97954.69,97077.577446,lean
BTC,2025-02-10,2,SHORT,PDH,97323.09,96462.75,97745.512554,ctx
BTC,2025-02-11,1,SHORT,PDC,97430.82,97240.0,97837.3749,lean
BTC,2025-02-11,2,LONG,RND,98000.0,98345.0,97593.4451,ctx
BTC,2025-02-12,1,LONG,RND,96000.0,96469.78,95580.575176,lean
BTC,2025-02-12,2,SHORT,PDC,95778.2,95100.0,96197.624824,ctx
BTC,2025-02-13,1,SHORT,ONL,95599.57,94088.23,95994.7685,lean
BTC,2025-02-13,2,LONG,RND,96000.0,97664.539667,95604.8015,ctx
BTC,2025-02-14,1,SHORT,PDC,96608.14,96500.0,96919.421326,lean
BTC,2025-02-14,2,LONG,ONH,97248.6,98083.91,96937.318674,ctx
BTC,2025-02-17,1,SHORT,PDC,96118.12,96046.18,96415.70642,lean
BTC,2025-02-17,2,LONG,RND,96500.0,96884.89,96202.41358,ctx
BTC,2025-02-18,1,SHORT,RND,96000.0,95780.0,96285.214419,lean
BTC,2025-02-18,2,LONG,ONH,96322.97,97046.59,96037.755581,ctx
BTC,2025-02-19,1,SHORT,RND,96000.0,95671.74,96291.243812,lean
BTC,2025-02-19,2,LONG,ONH,96495.0,96753.91,96203.756188,ctx
BTC,2025-02-20,1,SHORT,PDH,96899.99,96644.37,97166.821309,lean
BTC,2025-02-20,2,LONG,RND,97500.0,97549.88,97233.168691,ctx
BTC,2025-02-20,3,FADE,ONH,97549.88,96644.37,97816.711309,ctx
BTC,2025-02-21,1,LONG,ONH,98957.93,99000.0,98668.752125,lean
BTC,2025-02-21,2,SHORT,PDH,98711.36,98305.0,99000.537875,ctx
BTC,2025-02-24,1,LONG,RND,96000.0,96258.0,95728.317596,lean
BTC,2025-02-24,2,SHORT,PDL,95227.94,95078.01,95499.622404,ctx
BTC,2025-02-25,1,LONG,RND,89500.0,91113.548409,89131.949627,lean
BTC,2025-02-26,1,LONG,RND,88000.0,88680.4,87690.849708,lean
BTC,2025-02-26,2,SHORT,ONL,87616.24,86496.108636,87925.390292,ctx
BTC,2025-02-27,1,LONG,RND,86500.0,87078.46,86155.477256,ctx
BTC,2025-02-28,1,LONG,RND,81000.0,82590.901865,80611.866029,lean
BTC,2025-03-03,1,SHORT,RND,93000.0,91196.301473,93392.365399,lean
BTC,2025-03-03,2,LONG,PDC,94270.0,94858.378527,93877.634601,ctx
BTC,2025-03-04,1,LONG,RND,84000.0,85117.11,83578.947648,lean
BTC,2025-03-04,2,SHORT,ONL,82464.84,81798.819025,82885.892352,ctx
BTC,2025-03-05,1,LONG,RND,90500.0,90933.82,90074.304168,lean
BTC,2025-03-05,2,SHORT,PDH,88967.52,88369.389452,89393.215832,ctx
BTC,2025-03-06,1,SHORT,RND,90000.0,89829.02,90422.543944,lean
BTC,2025-03-06,2,LONG,PDC,90606.01,91000.0,90183.466056,ctx
BTC,2025-03-07,1,LONG,PDC,89931.89,91063.947331,89500.572,lean
BTC,2025-03-07,2,SHORT,RND,89000.0,87836.0,89431.318,ctx
BTC,2025-03-10,1,SHORT,RND,83500.0,81742.116825,83894.26068,lean
BTC,2025-03-10,2,LONG,ONH,84123.46,85421.883175,83729.19932,ctx
BTC,2025-03-11,1,LONG,ONH,82092.34,83713.035136,81665.333899,lean
BTC,2025-03-11,2,SHORT,RND,81500.0,79727.644864,81927.006101,ctx
BTC,2025-03-12,1,LONG,PDH,83617.4,83783.26,83217.152484,lean
BTC,2025-03-12,2,SHORT,RND,83000.0,82932.99,83400.247516,ctx
BTC,2025-03-13,1,SHORT,ONL,82400.04,81110.538152,82799.751825,lean
BTC,2025-03-13,2,LONG,RND,83000.0,83680.12,82600.288175,ctx
BTC,2025-03-14,1,LONG,ONH,83348.46,83500.0,82959.42452,lean
BTC,2025-03-17,1,SHORT,RND,83500.0,82574.53,83894.766143,lean
BTC,2025-03-17,2,LONG,ONH,83869.77,85117.04,83475.003857,ctx
BTC,2025-03-18,1,SHORT,RND,82500.0,82456.0,82855.366894,lean
BTC,2025-03-18,2,LONG,PDC,84010.03,84239.478838,83654.663106,ctx
BTC,2025-03-19,1,LONG,RND,84000.0,84021.74,83655.282444,lean
BTC,2025-03-19,2,SHORT,PDC,82715.03,82272.718071,83059.747556,ctx
BTC,2025-03-20,1,SHORT,RND,85500.0,84755.14,85811.336026,lean
BTC,2025-03-20,2,LONG,PDC,86845.94,86955.071456,86534.603974,ctx
BTC,2025-03-21,1,LONG,PDC,84223.39,84850.33,83867.120582,lean
BTC,2025-03-21,2,SHORT,RND,84000.0,83700.47,84356.269418,ctx
BTC,2025-03-24,1,SHORT,RND,87500.0,86135.255219,87833.056739,lean
BTC,2025-03-24,2,LONG,ONH,87909.99,89243.784781,87576.933261,ctx
BTC,2025-03-25,1,SHORT,ONL,86310.0,85739.056487,86659.580039,lean
BTC,2025-03-25,2,LONG,PDC,87498.16,87500.0,87148.579961,ctx
BTC,2025-03-26,1,SHORT,PDC,87392.87,87030.56,87721.882518,lean
BTC,2025-03-26,2,LONG,RND,88000.0,88275.0,87670.987482,ctx
BTC,2025-03-27,1,LONG,RND,87000.0,87756.39,86675.631402,lean
BTC,2025-03-27,2,SHORT,PDC,86909.17,86562.0,87233.538598,ctx
BTC,2025-03-28,1,LONG,RND,85500.0,85800.0,85231.384406,lean
BTC,2025-03-28,2,SHORT,ONL,84800.0,84001.720559,85068.615594,ctx
BTC,2025-03-31,1,LONG,PDC,82389.99,82757.7,82106.409726,lean
BTC,2025-03-31,2,SHORT,RND,82000.0,81565.0,82283.580274,ctx
BTC,2025-04-01,1,LONG,PDH,83943.08,84000.0,83677.394709,lean
BTC,2025-04-02,1,SHORT,RND,84500.0,83904.72,84802.332543,lean
BTC,2025-04-02,2,LONG,PDC,85158.34,85579.46,84856.007457,ctx
BTC,2025-04-03,1,SHORT,RND,83000.0,82516.29,83376.855315,lean
BTC,2025-04-04,1,LONG,PDC,83213.09,83971.007333,82936.542,lean
BTC,2025-04-04,2,SHORT,RND,82500.0,81659.0,82776.548,ctx
BTC,2025-04-07,1,LONG,PDL,77153.83,78259.266697,76816.619993,lean
BTC,2025-04-07,2,SHORT,RND,76500.0,75111.973303,76837.210007,ctx
BTC,2025-04-08,1,SHORT,PDC,79163.24,78772.14,79490.351664,lean
BTC,2025-04-08,2,LONG,RND,80000.0,80867.99,79672.888336,ctx
BTC,2025-04-09,1,LONG,PDL,76239.9,76322.42,75897.702548,lean
BTC,2025-04-09,2,SHORT,RND,76000.0,74633.088555,76342.197452,ctx
BTC,2025-04-10,1,SHORT,ONL,81292.99,80084.042984,81678.268646,lean
BTC,2025-04-10,2,LONG,RND,82000.0,82615.22,81614.721354,ctx
BTC,2025-04-11,1,LONG,PDH,82753.21,82985.71,82381.958882,lean
BTC,2025-04-11,2,SHORT,RND,82000.0,80397.164783,82371.251118,ctx
BTC,2025-04-14,1,SHORT,PDC,83760.0,83175.009394,84135.544416,lean
BTC,2025-04-14,2,LONG,RND,85000.0,85544.3,84624.455584,ctx
BTC,2025-04-15,1,SHORT,RND,85500.0,84591.58,85879.237761,lean
BTC,2025-04-15,2,LONG,PDH,85799.99,86000.0,85420.752239,ctx
BTC,2025-04-16,1,SHORT,RND,84000.0,83643.99,84312.182061,lean
BTC,2025-04-16,2,LONG,ONH,84177.99,85504.959617,83865.807939,ctx
